지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),일조(hr),일사(MJ/m2),전운량(10분위)
106,동해,2024-05-15 14:00,16.7,,6.3,75,.2,1.5,9
106,동해,2024-05-15 15:00,15.3,,5.1,79,0,.19,9
106,동해,2024-05-15 16:00,13,.5,5,91,0,.11,9
106,동해,2024-05-15 17:00,12.4,2.1,4.7,95,0,.11,10
106,동해,2024-05-15 18:00,11.9,2.6,3.4,95,0,.04,10
106,동해,2024-05-15 19:00,11.4,.8,4.2,95,0,.02,10
106,동해,2024-05-15 20:00,10.9,3.9,6.4,95,0,0,10
106,동해,2024-05-15 21:00,10.5,2.1,7.1,96,,,10
106,동해,2024-05-15 22:00,9.9,1.2,6.7,94,,,10
106,동해,2024-05-15 23:00,9.4,1.8,6.3,95,,,10
106,동해,2024-05-16 00:00,8.8,1.8,6.6,93,,,10
106,동해,2024-05-16 01:00,7.6,1.1,5.3,92,,,10
106,동해,2024-05-16 02:00,7.4,5.6,5.5,95,,,10
106,동해,2024-05-16 03:00,8,3.5,8.1,94,,,10
106,동해,2024-05-16 04:00,7.8,1.8,7.9,93,,,10
106,동해,2024-05-16 05:00,8.1,3.8,8.5,95,,,10
106,동해,2024-05-16 06:00,8.4,3.6,7.3,95,0,0,10
106,동해,2024-05-16 07:00,8.2,6,4.6,94,0,.04,10
106,동해,2024-05-16 08:00,8.8,2.1,6.6,87,0,.41,9
106,동해,2024-05-16 09:00,10.1,,6.2,75,0,.84,10
106,동해,2024-05-16 10:00,11.2,0,5.2,73,0,1.09,10
106,동해,2024-05-16 11:00,13,,7.2,71,.6,2.36,8
106,동해,2024-05-16 12:00,13,,6.3,68,.6,2.57,9
106,동해,2024-05-16 13:00,14.7,,6.4,63,.7,2.64,8
106,동해,2024-05-16 14:00,15.9,,7.6,56,.9,3.35,5
106,동해,2024-05-16 15:00,15.9,,7.8,54,1,3.04,5
106,동해,2024-05-16 16:00,16.7,,6.4,51,1,2.76,4
106,동해,2024-05-16 17:00,17.4,,3.1,49,1,2.01,5
106,동해,2024-05-16 18:00,14.7,,4.2,52,.3,.77,9
106,동해,2024-05-16 19:00,14.3,,2,51,0,.18,8
106,동해,2024-05-16 20:00,12.3,,2.2,71,0,.01,0
106,동해,2024-05-16 21:00,11.2,,2.1,79,,,0
106,동해,2024-05-16 22:00,10.5,,2.2,83,,,0
106,동해,2024-05-16 23:00,9.5,,1.7,88,,,0
106,동해,2024-05-17 00:00,9.7,,1.5,84,,,0
106,동해,2024-05-17 01:00,11,,1.4,68,,,0
106,동해,2024-05-17 02:00,14.4,,3,44,,,0
106,동해,2024-05-17 03:00,14.9,,3.6,43,,,0
106,동해,2024-05-17 04:00,14,,2.5,47,,,0
106,동해,2024-05-17 05:00,13,,1.1,54,,,0
106,동해,2024-05-17 06:00,15.7,,6,43,0,.06,0
106,동해,2024-05-17 07:00,16.6,,.4,48,.8,.59,0
106,동해,2024-05-17 08:00,18.4,,1.2,42,1,1.31,1
106,동해,2024-05-17 09:00,19.3,,2.5,45,1,1.97,5
106,동해,2024-05-17 10:00,18.8,,1.8,48,1,2.02,5
106,동해,2024-05-17 11:00,19.8,,3.3,43,1,2.95,5
106,동해,2024-05-17 12:00,20.2,,4.4,47,1,3.08,5
106,동해,2024-05-17 13:00,21.9,,2.9,47,1,3.52,5
106,동해,2024-05-17 14:00,23.7,,3.6,40,1,3.51,6
106,동해,2024-05-17 15:00,22.4,,2.2,50,1,2.95,6
106,동해,2024-05-17 16:00,21.5,,1.5,55,.4,1.53,6
106,동해,2024-05-17 17:00,23.5,,.6,52,.9,1.72,6
106,동해,2024-05-17 18:00,21.7,,.9,57,0,.43,8
106,동해,2024-05-17 19:00,23.5,,3.2,41,.2,.32,6
106,동해,2024-05-17 20:00,22.1,,2.3,43,0,.02,4
106,동해,2024-05-17 21:00,22.5,,2.1,40,,,5
106,동해,2024-05-17 22:00,22.6,,3.5,42,,,1
106,동해,2024-05-17 23:00,22.2,,3.1,41,,,0
106,동해,2024-05-18 00:00,20.8,,.8,37,,,0
106,동해,2024-05-18 01:00,20,,1.3,37,,,0
106,동해,2024-05-18 02:00,21.7,,3.1,35,,,0
106,동해,2024-05-18 03:00,22,,4,24,,,0
106,동해,2024-05-18 04:00,20.6,,1.8,26,,,0
106,동해,2024-05-18 05:00,20.9,,2,25,,,0
106,동해,2024-05-18 06:00,21.4,,3.1,24,0,.06,0
106,동해,2024-05-18 07:00,22.8,,2.9,25,.8,.6,0
106,동해,2024-05-18 08:00,24.5,,1.8,29,1,1.33,0
106,동해,2024-05-18 09:00,27,,1.3,25,1,2.06,0
106,동해,2024-05-18 10:00,27.1,,1.9,34,1,2.69,0
106,동해,2024-05-18 11:00,25.4,,1.7,30,1,3.14,0
106,동해,2024-05-18 12:00,24.8,,2.8,27,1,3.41,0
106,동해,2024-05-18 13:00,25.2,,1.3,37,1,3.52,0
106,동해,2024-05-18 14:00,23.7,,1.8,50,1,3.37,0
106,동해,2024-05-18 15:00,25.5,,1.6,35,1,2.96,0
106,동해,2024-05-18 16:00,28.6,,.2,33,1,2.42,0
106,동해,2024-05-18 17:00,31.1,,2.1,31,1,1.74,0
106,동해,2024-05-18 18:00,30.3,,1.7,32,1,1.04,0
106,동해,2024-05-18 19:00,26.7,,1.7,38,.5,.32,0
106,동해,2024-05-18 20:00,25.2,,1.9,36,0,.02,0
106,동해,2024-05-18 21:00,23.8,,2,40,,,0
106,동해,2024-05-18 22:00,22.4,,2,45,,,0
106,동해,2024-05-18 23:00,21.7,,1.9,48,,,0
106,동해,2024-05-19 00:00,20.9,,1.3,46,,,0
106,동해,2024-05-19 01:00,20.7,,1.6,50,,,0
106,동해,2024-05-19 02:00,21.7,,1.8,37,,,0
106,동해,2024-05-19 03:00,20.7,,1.5,42,,,0
106,동해,2024-05-19 04:00,21.2,,2,44,,,0
106,동해,2024-05-19 05:00,22.2,,2.8,42,,,0
106,동해,2024-05-19 06:00,21.2,,1.6,48,0,.07,0
106,동해,2024-05-19 07:00,22.9,,1.6,48,.8,.58,0
106,동해,2024-05-19 08:00,26,,.9,42,1,1.3,0
106,동해,2024-05-19 09:00,26,,1.1,37,1,2,0
106,동해,2024-05-19 10:00,25.5,,.9,41,1,2.64,0
106,동해,2024-05-19 11:00,24.2,,6.1,43,1,3.14,0
106,동해,2024-05-19 12:00,22.6,,7,56,1,3.41,0
106,동해,2024-05-19 13:00,22.3,,6.8,57,1,3.47,0
106,동해,2024-05-19 14:00,22.1,,6.9,55,1,3.28,0
106,동해,2024-05-19 15:00,21.9,,5.6,53,1,2.92,0
106,동해,2024-05-19 16:00,21.4,,5.2,54,1,2.38,0
106,동해,2024-05-19 17:00,19.9,,6.6,59,1,1.72,0
106,동해,2024-05-19 18:00,19,,3.9,61,1,1,0
106,동해,2024-05-19 19:00,16.6,,3.1,70,.5,.31,0
106,동해,2024-05-19 20:00,15.4,,1.9,73,0,.01,0
106,동해,2024-05-19 21:00,14.4,,1.2,80,,,0
106,동해,2024-05-19 22:00,14.4,,1.2,82,,,0
106,동해,2024-05-19 23:00,14.4,,.6,81,,,0
106,동해,2024-05-20 00:00,14,,1.4,85,,,0
106,동해,2024-05-20 01:00,13.4,,2,86,,,0
106,동해,2024-05-20 02:00,12.9,,1.3,88,,,0
106,동해,2024-05-20 03:00,12.8,,1.2,89,,,0
106,동해,2024-05-20 04:00,12.1,,1.6,90,,,3
106,동해,2024-05-20 05:00,12.1,,.9,88,,,9
106,동해,2024-05-20 06:00,13.6,,2.2,87,0,.04,8
106,동해,2024-05-20 07:00,15.6,,2.3,80,0,.21,9
106,동해,2024-05-20 08:00,16.3,,2.1,80,0,.35,10
106,동해,2024-05-20 09:00,15.5,.5,2.9,90,0,.17,10
106,동해,2024-05-20 10:00,16.1,.6,1.6,92,0,.35,9
106,동해,2024-05-20 11:00,16.4,,2.9,87,0,.73,9
106,동해,2024-05-20 12:00,17.4,,4.6,81,0,1.12,9
106,동해,2024-05-20 13:00,18.2,,4.1,73,0,2.03,9
106,동해,2024-05-20 14:00,16.5,,5.4,77,0,1.16,10
106,동해,2024-05-20 15:00,16.3,,5.4,79,0,.71,10
106,동해,2024-05-20 16:00,15.9,,5.2,75,0,.55,10
106,동해,2024-05-20 17:00,15.6,,4.1,77,0,.44,10
106,동해,2024-05-20 18:00,15.3,,3.9,78,0,.27,8
106,동해,2024-05-20 19:00,15,,3.2,79,0,.07,10
106,동해,2024-05-20 20:00,14.7,,2.1,79,0,.01,10
106,동해,2024-05-20 21:00,14.6,,2.2,79,,,10
106,동해,2024-05-20 22:00,14.6,,2.8,80,,,10
106,동해,2024-05-20 23:00,14.4,,3.1,79,,,10
106,동해,2024-05-21 00:00,14.1,,1.2,80,,,10
106,동해,2024-05-21 01:00,14.2,,1.9,78,,,10
106,동해,2024-05-21 02:00,13.9,,1.9,79,,,10
106,동해,2024-05-21 03:00,13.8,,.8,81,,,9
106,동해,2024-05-21 04:00,13.8,,1,82,,,10
106,동해,2024-05-21 05:00,13.8,,1.1,81,,,9
106,동해,2024-05-21 06:00,14,,1.1,81,0,.02,10
106,동해,2024-05-21 07:00,14.4,,.9,80,0,.11,9
106,동해,2024-05-21 08:00,15.3,,1.2,77,0,.36,10
106,동해,2024-05-21 09:00,15.8,,1.7,74,0,.64,10
106,동해,2024-05-21 10:00,16.1,,2.1,74,0,.86,9
106,동해,2024-05-21 11:00,16.9,,1.7,71,0,1.15,9
106,동해,2024-05-21 12:00,17.9,,1.4,67,0,1.76,9
106,동해,2024-05-21 13:00,19.1,,1.9,62,.2,2.56,9
106,동해,2024-05-21 14:00,18.7,,3.1,64,1,3.35,8
106,동해,2024-05-21 15:00,18.2,,3,65,.4,2.3,8
106,동해,2024-05-21 16:00,17.2,,4.6,66,.8,2.28,8
106,동해,2024-05-21 17:00,16.7,,4.5,70,.8,1.43,6
106,동해,2024-05-21 18:00,16.4,,4.1,76,.8,.93,0
106,동해,2024-05-21 19:00,15.6,,2.1,79,.5,.33,0
106,동해,2024-05-21 20:00,15.1,,2.3,86,0,.02,0
106,동해,2024-05-21 21:00,13.5,,1.8,89,,,1
106,동해,2024-05-21 22:00,12.6,,1.4,93,,,0
106,동해,2024-05-21 23:00,12.1,,1.3,94,,,0
106,동해,2024-05-22 00:00,11.6,,1.9,95,,,0
106,동해,2024-05-22 01:00,11.7,,1.8,94,,,0
106,동해,2024-05-22 02:00,11,,1.7,95,,,2
106,동해,2024-05-22 03:00,11,,1.5,94,,,3
106,동해,2024-05-22 04:00,10.6,,1.5,95,,,4
106,동해,2024-05-22 05:00,10.8,,.5,97,,,0
106,동해,2024-05-22 06:00,11.6,,1.3,96,0,.06,0
106,동해,2024-05-22 07:00,14.6,,1,86,.9,.55,0
106,동해,2024-05-22 08:00,17.7,,1,72,1,1.32,3
106,동해,2024-05-22 09:00,19.2,,1.5,70,1,2.16,5
106,동해,2024-05-22 10:00,21.2,,1.5,65,1,2.78,2
106,동해,2024-05-22 11:00,21.6,,1.8,63,1,3.1,2
106,동해,2024-05-22 12:00,21.4,,2,65,1,3.47,1
106,동해,2024-05-22 13:00,20.6,,3.6,67,1,3.57,5
106,동해,2024-05-22 14:00,21.4,,2.4,67,1,3.36,5
106,동해,2024-05-22 15:00,21.3,,2.3,67,1,2.87,7
106,동해,2024-05-22 16:00,22.4,,1,65,1,2.4,5
106,동해,2024-05-22 17:00,21.3,,1,69,1,1.71,0
106,동해,2024-05-22 18:00,20.6,,1.4,72,1,1.02,3
106,동해,2024-05-22 19:00,19.6,,.5,78,.4,.39,5
106,동해,2024-05-22 20:00,19.8,,1.3,82,0,.04,6
106,동해,2024-05-22 21:00,22.8,,2.3,49,,,6
106,동해,2024-05-22 22:00,21.6,,.9,50,,,6
106,동해,2024-05-22 23:00,20,,1.1,58,,,6
106,동해,2024-05-23 00:00,20.4,,.5,53,,,6
106,동해,2024-05-23 01:00,19.4,,.6,51,,,7
106,동해,2024-05-23 02:00,19.3,,.4,45,,,8
106,동해,2024-05-23 03:00,20.4,,1.9,40,,,5
106,동해,2024-05-23 04:00,22.8,,2.3,34,,,7
106,동해,2024-05-23 05:00,21.6,,1.9,39,,,4
106,동해,2024-05-23 06:00,21.4,,1.2,42,0,.09,6
106,동해,2024-05-23 07:00,21.6,,1.4,43,.2,.34,5
106,동해,2024-05-23 08:00,25.7,,1,38,.8,1.01,0
106,동해,2024-05-23 09:00,28.8,,1,30,1,1.71,0
106,동해,2024-05-23 10:00,30.6,,1.8,30,1,2.52,0
106,동해,2024-05-23 11:00,29.3,,.9,32,1,3.15,0
106,동해,2024-05-23 12:00,30,,1.4,29,1,3.43,0
106,동해,2024-05-23 13:00,27.3,,3.6,31,1,3.51,0
106,동해,2024-05-23 14:00,26.9,,2.1,42,1,3.35,0
106,동해,2024-05-23 15:00,27.3,,3,35,1,3,0
106,동해,2024-05-23 16:00,27.4,,2.6,36,1,2.47,0
106,동해,2024-05-23 17:00,27.2,,1.4,42,1,1.83,0
106,동해,2024-05-23 18:00,25.8,,1.4,47,1,1.09,0
106,동해,2024-05-23 19:00,27.3,,2.7,36,.5,.35,0
106,동해,2024-05-23 20:00,27,,2.9,36,0,.02,0
106,동해,2024-05-23 21:00,26,,2.7,40,,,0
106,동해,2024-05-23 22:00,24.4,,1.2,45,,,0
106,동해,2024-05-23 23:00,23.7,,.4,47,,,0
106,동해,2024-05-24 00:00,21.5,,4.8,62,,,0
106,동해,2024-05-24 01:00,19.8,,6.3,75,,,0
106,동해,2024-05-24 02:00,17.7,,6.4,86,,,1
106,동해,2024-05-24 03:00,17.4,,4.5,84,,,9
106,동해,2024-05-24 04:00,17.3,,4.2,80,,,9
106,동해,2024-05-24 05:00,16.7,,4.2,85,,,9
106,동해,2024-05-24 06:00,16.8,,2.6,83,0,.01,10
106,동해,2024-05-24 07:00,17.1,,2.9,82,0,.1,8
106,동해,2024-05-24 08:00,17.2,,3.8,83,0,.2,9
106,동해,2024-05-24 09:00,17.8,,2.5,74,0,.4,9
106,동해,2024-05-24 10:00,17.6,,3.5,70,0,.39,10
106,동해,2024-05-24 11:00,18.2,,3.8,68,0,.55,9
106,동해,2024-05-24 12:00,18.7,,2.1,72,0,.77,9
106,동해,2024-05-24 13:00,19,,4,69,0,1.27,9
106,동해,2024-05-24 14:00,19.1,,3.4,65,0,1.07,9
106,동해,2024-05-24 15:00,18.7,,4.2,61,0,.93,9
106,동해,2024-05-24 16:00,17.9,,2.1,61,0,.65,10
106,동해,2024-05-24 17:00,17.8,,.9,58,0,.57,10
106,동해,2024-05-24 18:00,16.9,,.6,65,0,.19,9
106,동해,2024-05-24 19:00,16.6,,.6,72,0,.06,10
106,동해,2024-05-24 20:00,16.5,,.8,69,0,0,10
106,동해,2024-05-24 21:00,16.4,,1,73,,,9
106,동해,2024-05-24 22:00,16.5,,1.8,70,,,9
106,동해,2024-05-24 23:00,16.5,,1.9,71,,,9
106,동해,2024-05-25 00:00,16.4,,1.3,69,,,10
106,동해,2024-05-25 01:00,15.5,,.5,75,,,8
106,동해,2024-05-25 02:00,14.8,,.6,78,,,8
106,동해,2024-05-25 03:00,14,,.9,82,,,3
106,동해,2024-05-25 04:00,13.9,,.5,85,,,9
106,동해,2024-05-25 05:00,13.4,,1.6,86,,,7
106,동해,2024-05-25 06:00,13.7,,1.5,84,0,.08,9
106,동해,2024-05-25 07:00,15.5,,1.1,79,0,.33,8
106,동해,2024-05-25 08:00,16.8,,1.5,71,0,.58,9
106,동해,2024-05-25 09:00,17.5,,1.1,67,0,.64,9
106,동해,2024-05-25 10:00,17.9,,1.5,62,0,.51,10
106,동해,2024-05-25 11:00,17.5,,4,63,0,.7,10
106,동해,2024-05-25 12:00,20.2,,5,47,.3,2.01,6
106,동해,2024-05-25 13:00,19.2,,7,41,.7,3.01,6
106,동해,2024-05-25 14:00,19,,7.2,53,.8,2.82,4
106,동해,2024-05-25 15:00,18,,6.9,66,.6,2.32,8
106,동해,2024-05-25 16:00,18,,6.7,62,1,2.21,7
106,동해,2024-05-25 17:00,17.8,,6,63,1,1.81,4
106,동해,2024-05-25 18:00,17.1,,5.3,68,1,1.03,7
106,동해,2024-05-25 19:00,16.6,,3.9,73,.1,.23,9
106,동해,2024-05-25 20:00,15.9,,1,75,0,.03,8
106,동해,2024-05-25 21:00,16.1,,1.2,73,,,10
106,동해,2024-05-25 22:00,15.3,,.2,76,,,7
106,동해,2024-05-25 23:00,14.6,,1.1,81,,,3
106,동해,2024-05-26 00:00,13.5,,.5,86,,,3
106,동해,2024-05-26 01:00,13.2,,.1,86,,,3
106,동해,2024-05-26 02:00,12.9,,0,88,,,6
106,동해,2024-05-26 03:00,12.5,,.9,88,,,7
106,동해,2024-05-26 04:00,13.3,,.4,86,,,9
106,동해,2024-05-26 05:00,13.8,,.8,83,,,9
106,동해,2024-05-26 06:00,14.4,,.3,82,0,.06,9
106,동해,2024-05-26 07:00,15.7,,.2,79,0,.37,10
106,동해,2024-05-26 08:00,17.3,,.1,71,0,.79,9
106,동해,2024-05-26 09:00,17.3,,1.7,69,.1,1.26,9
106,동해,2024-05-26 10:00,18.4,,.6,59,0,1.21,10
106,동해,2024-05-26 11:00,18.4,,1.7,66,0,1.47,9
106,동해,2024-05-26 12:00,20.2,,.6,61,0,1.51,9
106,동해,2024-05-26 13:00,20.5,,1.3,66,.2,1.9,7
106,동해,2024-05-26 14:00,19.2,,1.7,73,.3,1.96,8
106,동해,2024-05-26 15:00,20.1,,2,73,.1,1.61,9
106,동해,2024-05-26 16:00,21.2,,.7,70,.1,1.29,9
106,동해,2024-05-26 17:00,20.5,,1.3,74,0,.41,10
106,동해,2024-05-26 18:00,21.2,.1,3.3,76,0,.08,10
106,동해,2024-05-26 19:00,21.2,,2.9,75,0,.04,10
106,동해,2024-05-26 20:00,21.8,,2.4,74,0,.01,10
106,동해,2024-05-26 21:00,19.6,,1.7,81,,,9
106,동해,2024-05-26 22:00,20.3,0,2.2,83,,,10
106,동해,2024-05-26 23:00,19.9,,1.5,88,,,10
106,동해,2024-05-27 00:00,19.4,,1.7,85,,,7
106,동해,2024-05-27 01:00,21.7,,1.5,77,,,10
106,동해,2024-05-27 02:00,21.1,,1.5,77,,,10
106,동해,2024-05-27 03:00,22.3,,4.3,54,,,3
106,동해,2024-05-27 04:00,20,,4.3,53,,,5
106,동해,2024-05-27 05:00,19.2,,5.2,53,,,1
106,동해,2024-05-27 06:00,18.7,,3.9,52,0,.07,1
106,동해,2024-05-27 07:00,19.7,,3.5,48,.9,.71,3
106,동해,2024-05-27 08:00,20.9,,3.9,45,1,1.44,3
106,동해,2024-05-27 09:00,21.9,,4.4,42,1,2.09,5
106,동해,2024-05-27 10:00,22.5,,4.2,39,1,2.38,6
106,동해,2024-05-27 11:00,22.9,,3.9,37,1,2.71,8
106,동해,2024-05-27 12:00,23.6,,3.2,36,.2,1.86,8
106,동해,2024-05-27 13:00,24.4,,4.7,34,1,2.34,8
106,동해,2024-05-27 14:00,25.7,,4.4,34,.9,2.56,9
106,동해,2024-05-27 15:00,27.2,,3.5,33,1,2.95,7
106,동해,2024-05-27 16:00,22,,1.7,49,1,2.43,8
106,동해,2024-05-27 17:00,20.7,,2.1,53,.4,1.15,8
106,동해,2024-05-27 18:00,20.7,,2,49,.4,.83,9
106,동해,2024-05-27 19:00,19.7,,1,54,.3,.39,9
106,동해,2024-05-27 20:00,18.4,,.7,56,0,.02,9
106,동해,2024-05-27 21:00,19.1,,3.1,47,,,9
106,동해,2024-05-27 22:00,18.4,,1.2,50,,,6
106,동해,2024-05-27 23:00,18.1,,1.8,50,,,8
106,동해,2024-05-28 00:00,17.6,,.5,51,,,7
106,동해,2024-05-28 01:00,16.2,,1,58,,,7
106,동해,2024-05-28 02:00,15.8,,1.4,60,,,8
106,동해,2024-05-28 03:00,14.7,,2,65,,,8
106,동해,2024-05-28 04:00,13.9,,1.4,71,,,6
106,동해,2024-05-28 05:00,14.4,,1.5,69,,,8
106,동해,2024-05-28 06:00,16.5,,3.9,66,0,.08,8
106,동해,2024-05-28 07:00,17.2,,5.3,73,0,.29,8
106,동해,2024-05-28 08:00,17.6,,4.4,71,0,.43,10
106,동해,2024-05-28 09:00,18.3,,4.5,70,0,.67,10
106,동해,2024-05-28 10:00,17.1,,5,71,0,.64,10
106,동해,2024-05-28 11:00,18,0,6.4,66,0,1.09,10
106,동해,2024-05-28 12:00,19.3,,5.6,62,.1,1.61,8
106,동해,2024-05-28 13:00,21.2,,6.6,53,.8,3.25,7
106,동해,2024-05-28 14:00,21,,6.7,53,1,3.34,6
106,동해,2024-05-28 15:00,20.7,,7,54,1,2.98,4
106,동해,2024-05-28 16:00,20.6,,5,51,1,2.58,1
106,동해,2024-05-28 17:00,19.8,,3.8,52,1,1.9,0
106,동해,2024-05-28 18:00,18.5,,3,60,1,1.25,0
106,동해,2024-05-28 19:00,16.8,,2,66,.5,.35,0
106,동해,2024-05-28 20:00,14.4,,1,76,0,.02,0
106,동해,2024-05-28 21:00,13.6,,1.8,78,,,0
106,동해,2024-05-28 22:00,12.5,,1.7,82,,,0
106,동해,2024-05-28 23:00,11.7,,2.1,84,,,0
106,동해,2024-05-29 00:00,11.3,,2.3,83,,,0
106,동해,2024-05-29 01:00,11.2,,2.1,76,,,0
106,동해,2024-05-29 02:00,10.8,,2.1,76,,,0
106,동해,2024-05-29 03:00,10.8,,2.2,75,,,0
106,동해,2024-05-29 04:00,11,,2.4,72,,,0
106,동해,2024-05-29 05:00,11.4,,1.7,70,,,0
106,동해,2024-05-29 06:00,11.3,,1.1,73,0,.07,0
106,동해,2024-05-29 07:00,15.3,,.7,64,1,.64,0
106,동해,2024-05-29 08:00,19.5,,.5,55,1,1.35,0
106,동해,2024-05-29 09:00,20.2,,1.4,53,1,2.04,0
106,동해,2024-05-29 10:00,22.4,,.9,50,1,2.69,0
106,동해,2024-05-29 11:00,23.4,,1.4,45,1,3.16,0
106,동해,2024-05-29 12:00,22.5,,4.5,46,1,3.45,0
106,동해,2024-05-29 13:00,24.3,,2.9,43,1,3.51,0
106,동해,2024-05-29 14:00,24.8,,2.1,44,1,3.35,0
106,동해,2024-05-29 15:00,26.1,,5.1,32,1,2.98,3
106,동해,2024-05-29 16:00,26,,4.4,32,1,2.1,4
106,동해,2024-05-29 17:00,25.6,,2.8,37,.6,1.26,4
106,동해,2024-05-29 18:00,26.1,,1.2,35,1,1.04,1
106,동해,2024-05-29 19:00,20,,.4,67,.5,.36,0
106,동해,2024-05-29 20:00,18.4,,1.6,73,0,.04,0
106,동해,2024-05-29 21:00,20.2,,1.7,58,,,3
106,동해,2024-05-29 22:00,20.9,,1.7,50,,,0
106,동해,2024-05-29 23:00,20.5,,.7,54,,,0
106,동해,2024-05-30 00:00,19,,1.7,56,,,3
106,동해,2024-05-30 01:00,18.7,,1.9,55,,,4
106,동해,2024-05-30 02:00,18.9,,2.4,52,,,7
106,동해,2024-05-30 03:00,18.7,,2.5,53,,,9
106,동해,2024-05-30 04:00,18.8,,2.8,52,,,10
106,동해,2024-05-30 05:00,19.4,,2.2,49,,,10
106,동해,2024-05-30 06:00,19.1,,2.5,51,0,.07,9
106,동해,2024-05-30 07:00,19.5,,1.6,59,0,.41,9
106,동해,2024-05-30 08:00,22.7,,1,52,.3,.84,7
106,동해,2024-05-30 09:00,21.5,,3.1,55,.1,1.06,10
106,동해,2024-05-30 10:00,22.5,,3.9,46,0,1.15,10
106,동해,2024-05-30 11:00,22.1,,4.8,53,.4,2.18,9
106,동해,2024-05-30 12:00,24.9,,3.7,50,.7,2.64,9
106,동해,2024-05-30 13:00,22.7,,3.6,46,.1,1.93,10
106,동해,2024-05-30 14:00,23.3,,4,46,0,1.06,10
106,동해,2024-05-30 15:00,24.3,,1.6,42,0,1.45,10
106,동해,2024-05-30 16:00,21.7,,1.9,49,0,.71,10
106,동해,2024-05-30 17:00,20.8,,1.4,57,0,.35,10
106,동해,2024-05-30 18:00,20.2,,.2,60,0,.35,10
106,동해,2024-05-30 19:00,18.4,,1.6,71,0,.07,10
106,동해,2024-05-30 20:00,18.9,,1.8,63,0,0,10
106,동해,2024-05-30 21:00,18.6,,1.1,61,,,10
106,동해,2024-05-30 22:00,18.2,,1.5,64,,,10
106,동해,2024-05-30 23:00,18,,.5,63,,,10
106,동해,2024-05-31 00:00,17.8,,1.8,63,,,10
106,동해,2024-05-31 01:00,17.8,,1.3,65,,,10
106,동해,2024-05-31 02:00,17.1,,1.3,75,,,10
106,동해,2024-05-31 03:00,17.2,,1.6,70,,,10
106,동해,2024-05-31 04:00,16.9,,1.5,71,,,10
106,동해,2024-05-31 05:00,17.2,,1.5,71,,,8
106,동해,2024-05-31 06:00,16.7,,1.8,79,.1,.09,4
106,동해,2024-05-31 07:00,19.1,,.9,70,.8,.63,7
106,동해,2024-05-31 08:00,21.6,,1.4,58,.9,1.23,5
106,동해,2024-05-31 09:00,22.1,,2.6,60,1,2.1,5
106,동해,2024-05-31 10:00,22.1,,3.1,69,1,2.68,6
106,동해,2024-05-31 11:00,23.2,,2,56,1,3.03,1
106,동해,2024-05-31 12:00,23.2,,1.8,58,1,3.45,0
106,동해,2024-05-31 13:00,24.2,,1.4,55,1,3.53,1
106,동해,2024-05-31 14:00,24.1,,1.5,49,1,3.35,1
106,동해,2024-05-31 15:00,23.4,,1.6,51,1,3,1
106,동해,2024-05-31 16:00,22.9,,1.6,56,1,2.44,1
106,동해,2024-05-31 17:00,22.6,,1.3,52,1,1.83,0
106,동해,2024-05-31 18:00,20.6,,1.6,65,.9,1.04,1
106,동해,2024-05-31 19:00,19.8,,1,64,.5,.32,0
106,동해,2024-05-31 20:00,17.6,,1.2,70,0,.04,2
106,동해,2024-05-31 21:00,16.8,,.7,67,,,4
106,동해,2024-05-31 22:00,17.3,,1.3,63,,,8
106,동해,2024-05-31 23:00,16.6,,1.5,70,,,6
106,동해,2024-06-01 00:00,16,,1.3,74,,,5
106,동해,2024-06-01 01:00,15.8,,1.5,74,,,5
106,동해,2024-06-01 02:00,15.5,,1.4,77,,,6
106,동해,2024-06-01 03:00,15.7,,.4,72,,,8
106,동해,2024-06-01 04:00,15,,1.1,74,,,6
106,동해,2024-06-01 05:00,14.7,,1,75,,,6
106,동해,2024-06-01 06:00,14.9,,1.8,77,0,.08,5
106,동해,2024-06-01 07:00,18.3,,.2,63,.8,.6,7
106,동해,2024-06-01 08:00,19.8,,1.7,75,.3,.74,8
106,동해,2024-06-01 09:00,19.8,,4.4,76,.5,1.44,6
106,동해,2024-06-01 10:00,19.2,,2,79,.1,1.41,7
106,동해,2024-06-01 11:00,19,,3,79,0,1.06,9
106,동해,2024-06-01 12:00,17.4,0,3.2,87,0,.45,9
106,동해,2024-06-01 13:00,16.8,.2,4,91,0,.33,9
106,동해,2024-06-01 14:00,17.1,.3,5.7,89,.1,1.14,9
106,동해,2024-06-01 15:00,17.3,,5,85,0,.85,8
106,동해,2024-06-01 16:00,16.8,,4.2,85,0,.47,9
106,동해,2024-06-01 17:00,17.2,,3.2,82,0,.56,8
106,동해,2024-06-01 18:00,17.4,,2.3,80,.1,.47,7
106,동해,2024-06-01 19:00,16.4,,2.7,83,0,.19,6
106,동해,2024-06-01 20:00,15.9,0,2.4,84,0,.03,9
106,동해,2024-06-01 21:00,14.9,1.3,2.3,93,,,7
106,동해,2024-06-01 22:00,14.5,,2,94,,,7
106,동해,2024-06-01 23:00,14.6,2.1,2.7,95,,,9
106,동해,2024-06-02 00:00,14.7,.1,2.2,95,,,9
106,동해,2024-06-02 01:00,14.4,,1,94,,,9
106,동해,2024-06-02 02:00,14.4,.1,1.3,95,,,9
106,동해,2024-06-02 03:00,13.6,,1.4,95,,,3
106,동해,2024-06-02 04:00,12.9,,.8,96,,,3
