지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),일조(hr),일사(MJ/m2),전운량(10분위)
106,동해,2025-02-26 12:00,11.4,,3.2,21,1,2.48,0
106,동해,2025-02-26 13:00,9.9,,4.1,33,1,2.58,0
106,동해,2025-02-26 14:00,10.7,,2.6,31,1,2.5,0
106,동해,2025-02-26 15:00,11.2,,2.2,34,1,2.14,0
106,동해,2025-02-26 16:00,11.4,,3.5,17,1,1.6,0
106,동해,2025-02-26 17:00,11.2,,3.7,14,1,1.03,0
106,동해,2025-02-26 18:00,9,,4.9,14,.6,.35,0
106,동해,2025-02-26 19:00,7.9,,3.8,14,0,0,0
106,동해,2025-02-26 20:00,7,,3.5,14,,,0
106,동해,2025-02-26 21:00,6.7,,3.5,15,,,0
106,동해,2025-02-26 22:00,5.6,,1.6,16,,,0
106,동해,2025-02-26 23:00,5.5,,3.5,17,,,0
106,동해,2025-02-27 00:00,5.8,,4.3,16,,,0
106,동해,2025-02-27 01:00,5.9,,4.1,16,,,0
106,동해,2025-02-27 02:00,5.3,,1.3,17,,,0
106,동해,2025-02-27 03:00,4.9,,.8,17,,,0
106,동해,2025-02-27 04:00,3.7,,1.5,19,,,0
106,동해,2025-02-27 05:00,4.5,,2.1,18,,,0
106,동해,2025-02-27 06:00,6.2,,4,15,,,0
106,동해,2025-02-27 07:00,3.4,,1.9,21,0,0,0
106,동해,2025-02-27 08:00,5.1,,2,17,.5,.19,0
106,동해,2025-02-27 09:00,8.9,,1.3,16,1,.84,0
106,동해,2025-02-27 10:00,12.2,,1.2,13,1,1.49,0
106,동해,2025-02-27 11:00,13.4,,1.8,13,1,2.06,4
106,동해,2025-02-27 12:00,13.5,,2.1,27,1,2.44,0
106,동해,2025-02-27 13:00,15.5,,1.8,16,1,2.62,0
106,동해,2025-02-27 14:00,15.9,,4.8,10,1,2.54,0
106,동해,2025-02-27 15:00,16.3,,3.9,9,1,2.21,0
106,동해,2025-02-27 16:00,16.4,,2.4,9,1,1.69,0
106,동해,2025-02-27 17:00,12.2,,1.5,49,1,1.04,0
106,동해,2025-02-27 18:00,9.9,,.5,60,.6,.31,0
106,동해,2025-02-27 19:00,10,,1.6,26,0,.01,7
106,동해,2025-02-27 20:00,9.5,,2.1,18,,,9
106,동해,2025-02-27 21:00,8.1,,1.9,21,,,7
106,동해,2025-02-27 22:00,8.3,,2.7,19,,,8
106,동해,2025-02-27 23:00,8.9,,1.9,17,,,10
106,동해,2025-02-28 00:00,7.6,,2.7,20,,,10
106,동해,2025-02-28 01:00,8.1,,2.5,21,,,10
106,동해,2025-02-28 02:00,8.6,,1.7,19,,,10
106,동해,2025-02-28 03:00,9.2,,1.7,18,,,9
106,동해,2025-02-28 04:00,10.2,,3.4,17,,,8
106,동해,2025-02-28 05:00,9.8,,4.1,22,,,8
106,동해,2025-02-28 06:00,9.1,,4.3,26,,,0
106,동해,2025-02-28 07:00,8.1,,1.7,31,0,0,0
106,동해,2025-02-28 08:00,7.9,,1.4,32,.5,.19,0
106,동해,2025-02-28 09:00,12,,1.6,24,1,.86,0
106,동해,2025-02-28 10:00,14,,1.2,26,1,1.55,0
106,동해,2025-02-28 11:00,15.2,,1.5,24,1,2.11,0
106,동해,2025-02-28 12:00,14.9,,2,30,1,2.49,0
106,동해,2025-02-28 13:00,15.7,,2.2,26,1,2.63,0
106,동해,2025-02-28 14:00,15.1,,2.5,30,1,2.55,0
106,동해,2025-02-28 15:00,15.3,,2.4,34,1,2.25,0
106,동해,2025-02-28 16:00,14,,2,48,1,1.72,0
106,동해,2025-02-28 17:00,13.5,,1.8,49,1,1.07,0
106,동해,2025-02-28 18:00,10.9,,1.9,57,.6,.36,0
106,동해,2025-02-28 19:00,9.2,,.9,68,0,0,0
106,동해,2025-02-28 20:00,10.2,,1.8,44,,,0
106,동해,2025-02-28 21:00,8.6,,1.8,43,,,0
106,동해,2025-02-28 22:00,8.3,,2.6,40,,,0
106,동해,2025-02-28 23:00,7.7,,2.1,41,,,0
106,동해,2025-03-01 00:00,8,,3.4,40,,,0
106,동해,2025-03-01 01:00,8.2,,2.3,37,,,0
106,동해,2025-03-01 02:00,7.8,,2.8,34,,,0
106,동해,2025-03-01 03:00,7,,3.1,34,,,0
106,동해,2025-03-01 04:00,5.9,,2.7,36,,,0
106,동해,2025-03-01 05:00,6.3,,3.1,34,,,0
106,동해,2025-03-01 06:00,5.3,,3,35,,,4
106,동해,2025-03-01 07:00,4.7,,1.4,36,0,0,6
106,동해,2025-03-01 08:00,5.5,,2.2,35,.2,.22,9
106,동해,2025-03-01 09:00,9.1,,.7,31,.3,.64,8
106,동해,2025-03-01 10:00,12.2,,1.2,26,.8,1.27,7
106,동해,2025-03-01 11:00,13.6,,.9,31,.4,1.41,8
106,동해,2025-03-01 12:00,12.4,,1.7,36,0,1.04,10
106,동해,2025-03-01 13:00,13.6,,1.3,31,0,.86,9
106,동해,2025-03-01 14:00,13.5,,2.1,39,.6,1.91,3
106,동해,2025-03-01 15:00,13.2,,1.9,59,.8,1.98,8
106,동해,2025-03-01 16:00,11.3,,1.1,71,.2,.68,10
106,동해,2025-03-01 17:00,11.1,,.5,70,0,.17,10
106,동해,2025-03-01 18:00,10.4,,1,82,.1,.18,10
106,동해,2025-03-01 19:00,9.9,,1.5,83,0,0,8
106,동해,2025-03-01 20:00,9.6,,.4,82,,,9
106,동해,2025-03-01 21:00,8.8,,1.6,83,,,6
106,동해,2025-03-01 22:00,8.9,,1.5,56,,,8
106,동해,2025-03-01 23:00,8.2,,2.4,46,,,7
106,동해,2025-03-02 00:00,9.3,,2.5,42,,,9
106,동해,2025-03-02 01:00,9.9,,1.3,39,,,9
106,동해,2025-03-02 02:00,8.9,,.7,65,,,7
106,동해,2025-03-02 03:00,8.4,,1.5,52,,,7
106,동해,2025-03-02 04:00,9.4,,1.4,52,,,10
106,동해,2025-03-02 05:00,9.4,,1,45,,,10
106,동해,2025-03-02 06:00,9.7,0,1.8,50,,,10
106,동해,2025-03-02 07:00,9.7,,1,48,0,0,10
106,동해,2025-03-02 08:00,10.7,,1.4,56,0,.06,9
106,동해,2025-03-02 09:00,11,,1.6,62,0,.27,10
106,동해,2025-03-02 10:00,11.5,,4.8,48,0,.57,10
